,baan,finish,time_of_race,date,venue,event_name
418,7,493.32,09:50,16 juni 2019,wab,raceroei
419,4,505.98,09:55,16 juni 2019,wab,raceroei
420,8,517.27,09:55,16 juni 2019,wab,raceroei
421,5,525.62,09:55,16 juni 2019,wab,raceroei
422,6,562.48,09:55,16 juni 2019,wab,raceroei
423,7,,09:55,16 juni 2019,wab,raceroei
424,4,508.12,10:00,16 juni 2019,wab,raceroei
425,5,508.45,10:00,16 juni 2019,wab,raceroei
426,3,508.96,10:00,16 juni 2019,wab,raceroei
427,7,518.11,10:00,16 juni 2019,wab,raceroei
428,6,524.3,10:00,16 juni 2019,wab,raceroei
429,8,533.41,10:00,16 juni 2019,wab,raceroei
430,8,519.3,10:05,16 juni 2019,wab,raceroei
431,5,529.36,10:05,16 juni 2019,wab,raceroei
432,4,536.53,10:05,16 juni 2019,wab,raceroei
433,6,542.32,10:05,16 juni 2019,wab,raceroei
434,7,542.54,10:05,16 juni 2019,wab,raceroei
435,6,510.96,10:10,16 juni 2019,wab,raceroei
436,8,514.36,10:10,16 juni 2019,wab,raceroei
437,4,514.8,10:10,16 juni 2019,wab,raceroei
438,5,515.29,10:10,16 juni 2019,wab,raceroei
439,7,529.63,10:10,16 juni 2019,wab,raceroei
440,7,398.11,10:15,16 juni 2019,wab,raceroei
441,6,399.07,10:15,16 juni 2019,wab,raceroei
442,5,408.3,10:15,16 juni 2019,wab,raceroei
443,8,417.77,10:15,16 juni 2019,wab,raceroei
444,4,387.24,10:20,16 juni 2019,wab,raceroei
445,7,390.94,10:20,16 juni 2019,wab,raceroei
446,5,391.43,10:20,16 juni 2019,wab,raceroei
447,8,391.87,10:20,16 juni 2019,wab,raceroei
448,6,412.72,10:20,16 juni 2019,wab,raceroei
449,5,411.9,10:25,16 juni 2019,wab,raceroei
450,4,413.04,10:25,16 juni 2019,wab,raceroei
451,7,417.46,10:25,16 juni 2019,wab,raceroei
452,3,418.89,10:25,16 juni 2019,wab,raceroei
453,6,419.25,10:25,16 juni 2019,wab,raceroei
454,8,424.26,10:25,16 juni 2019,wab,raceroei
455,5,406.73,10:30,16 juni 2019,wab,raceroei
456,6,411.94,10:30,16 juni 2019,wab,raceroei
457,3,412.73,10:30,16 juni 2019,wab,raceroei
458,4,413.87,10:30,16 juni 2019,wab,raceroei
459,8,428.74,10:30,16 juni 2019,wab,raceroei
460,7,435.33,10:30,16 juni 2019,wab,raceroei
461,5,399.5,10:35,16 juni 2019,wab,raceroei
462,4,403.74,10:35,16 juni 2019,wab,raceroei
463,7,404.07,10:35,16 juni 2019,wab,raceroei
464,8,405.75,10:35,16 juni 2019,wab,raceroei
465,6,407.52,10:35,16 juni 2019,wab,raceroei
466,4,390.36,10:40,16 juni 2019,wab,raceroei
467,8,391.01,10:40,16 juni 2019,wab,raceroei
468,5,409.9,10:40,16 juni 2019,wab,raceroei
469,7,410.37,10:40,16 juni 2019,wab,raceroei
470,6,423.49,10:40,16 juni 2019,wab,raceroei
471,8,436.99,11:05,16 juni 2019,wab,raceroei
472,6,437.05,11:05,16 juni 2019,wab,raceroei
473,5,440.51,11:05,16 juni 2019,wab,raceroei
474,4,449.45,11:05,16 juni 2019,wab,raceroei
475,7,455.55,11:05,16 juni 2019,wab,raceroei
476,3,433.17,11:10,16 juni 2019,wab,raceroei
477,4,446.14,11:10,16 juni 2019,wab,raceroei
478,8,447.72,11:10,16 juni 2019,wab,raceroei
479,6,447.95,11:10,16 juni 2019,wab,raceroei
480,7,457.14,11:10,16 juni 2019,wab,raceroei
481,5,472.95,11:10,16 juni 2019,wab,raceroei
482,8,375.53,11:25,16 juni 2019,wab,raceroei
483,4,383.18,11:25,16 juni 2019,wab,raceroei
484,6,389.36,11:25,16 juni 2019,wab,raceroei
485,5,398.66,11:25,16 juni 2019,wab,raceroei
486,7,419.67,11:25,16 juni 2019,wab,raceroei
487,3,375.71,11:30,16 juni 2019,wab,raceroei
488,8,376.07,11:30,16 juni 2019,wab,raceroei
489,5,391.53,11:30,16 juni 2019,wab,raceroei
490,4,399.13,11:30,16 juni 2019,wab,raceroei
491,6,410.5,11:30,16 juni 2019,wab,raceroei
492,7,412.25,11:30,16 juni 2019,wab,raceroei
493,5,332.87,11:35,16 juni 2019,wab,raceroei
494,6,333.61,11:35,16 juni 2019,wab,raceroei
495,4,360.6,11:35,16 juni 2019,wab,raceroei
